time,open,high,low,close,tick_volume,spread,real_volume,low_time,high_time
2022-12-23 16:00:00,1.2044,1.20862,1.20284,1.20529,27198,1,0,2022-12-23 16:30:00,2022-12-23 17:30:00
2022-12-23 20:00:00,1.20529,1.20546,1.20273,1.20478,12578,5,0,2022-12-23 21:00:00,2022-12-23 20:00:00
2022-12-26 08:00:00,1.2054,1.206,1.20477,1.20568,1634,61,0,2022-12-26 10:00:00,2022-12-26 10:00:00
2022-12-26 12:00:00,1.20567,1.20784,1.20496,1.20722,1283,27,0,2022-12-26 12:00:00,2022-12-26 14:00:00
2022-12-26 16:00:00,1.20721,1.20736,1.20468,1.20553,831,27,0,2022-12-26 19:30:00,2022-12-26 16:00:00
2022-12-26 20:00:00,1.20543,1.20685,1.20475,1.20615,795,14,0,2022-12-26 20:00:00,2022-12-26 23:00:00
2022-12-27 00:00:00,1.20615,1.20999,1.20452,1.20981,7183,8,0,2022-12-27 00:00:00,2022-12-27 03:30:00
2022-12-27 04:00:00,1.20982,1.21025,1.20788,1.20949,9052,1,0,2022-12-27 05:30:00,2022-12-27 04:00:00
2022-12-27 08:00:00,1.20949,1.21123,1.20518,1.20619,13812,1,0,2022-12-27 10:30:00,2022-12-27 09:00:00
2022-12-27 12:00:00,1.20617,1.20736,1.20205,1.20238,15368,3,0,2022-12-27 15:30:00,2022-12-27 12:00:00
2022-12-27 16:00:00,1.20234,1.20477,1.20023,1.20136,19209,1,0,2022-12-27 16:00:00,2022-12-27 17:30:00
2022-12-27 20:00:00,1.20136,1.20363,1.20113,1.20319,8155,4,0,2022-12-27 20:00:00,2022-12-27 21:00:00
2022-12-28 00:00:00,1.20264,1.20311,1.20077,1.20268,6261,8,0,2022-12-28 02:30:00,2022-12-28 03:30:00
2022-12-28 04:00:00,1.2027,1.20293,1.20022,1.20256,8370,1,0,2022-12-28 05:30:00,2022-12-28 07:00:00
2022-12-28 08:00:00,1.20254,1.20543,1.20175,1.20293,13779,1,0,2022-12-28 11:00:00,2022-12-28 09:30:00
2022-12-28 12:00:00,1.20293,1.21003,1.20264,1.20839,16351,1,0,2022-12-28 12:00:00,2022-12-28 15:00:00
2022-12-28 16:00:00,1.2084,1.21259,1.2022,1.20439,22301,1,0,2022-12-28 18:00:00,2022-12-28 16:30:00
2022-12-28 20:00:00,1.20439,1.20542,1.20163,1.20175,8388,4,0,2022-12-28 23:30:00,2022-12-28 20:00:00
2022-12-29 00:00:00,1.20152,1.20506,1.20101,1.20401,10075,0,0,2022-12-29 00:00:00,2022-12-29 03:30:00
2022-12-29 04:00:00,1.20396,1.20455,1.20275,1.20379,7254,4,0,2022-12-29 06:30:00,2022-12-29 04:00:00
2022-12-29 08:00:00,1.20381,1.20632,1.20146,1.20552,12106,0,0,2022-12-29 09:30:00,2022-12-29 11:30:00
2022-12-29 12:00:00,1.20554,1.20596,1.20197,1.20496,16171,0,0,2022-12-29 14:30:00,2022-12-29 15:30:00
2022-12-29 16:00:00,1.20496,1.20785,1.20224,1.20684,21532,1,0,2022-12-29 17:00:00,2022-12-29 16:30:00
2022-12-29 20:00:00,1.20685,1.20741,1.20533,1.20553,7867,4,0,2022-12-29 23:30:00,2022-12-29 21:30:00
2022-12-30 00:00:00,1.20528,1.20667,1.20381,1.2059,6708,2,0,2022-12-30 00:00:00,2022-12-30 03:00:00
2022-12-30 04:00:00,1.20589,1.20591,1.20383,1.20439,7264,2,0,2022-12-30 06:00:00,2022-12-30 04:00:00
2022-12-30 08:00:00,1.20437,1.20754,1.20272,1.20313,15071,1,0,2022-12-30 11:30:00,2022-12-30 10:00:00
2022-12-30 12:00:00,1.20313,1.20655,1.20096,1.20526,17520,1,0,2022-12-30 15:30:00,2022-12-30 13:30:00
2022-12-30 16:00:00,1.20526,1.21076,1.20158,1.20982,30093,1,0,2022-12-30 17:30:00,2022-12-30 16:30:00
2022-12-30 20:00:00,1.20988,1.20998,1.20583,1.20907,23591,1,0,2022-12-30 21:00:00,2022-12-30 20:00:00
2023-01-02 04:00:00,1.20782,1.20783,1.20736,1.20747,33,6,0,2023-01-02 07:00:00,2023-01-02 07:30:00
2023-01-02 08:00:00,1.20747,1.20768,1.2044,1.20458,3776,0,0,2023-01-02 11:00:00,2023-01-02 08:30:00
2023-01-02 12:00:00,1.20457,1.20553,1.20455,1.20516,4527,0,0,2023-01-02 12:00:00,2023-01-02 12:00:00
2023-01-02 16:00:00,1.20515,1.20531,1.2035,1.2047,5195,1,0,2023-01-02 18:00:00,2023-01-02 16:00:00
2023-01-02 20:00:00,1.20469,1.20492,1.20425,1.20458,2102,12,0,2023-01-02 21:30:00,2023-01-02 22:00:00
2023-01-03 00:00:00,1.20432,1.20749,1.20347,1.20508,9820,4,0,2023-01-03 03:30:00,2023-01-03 01:00:00
2023-01-03 04:00:00,1.20508,1.20848,1.20495,1.20693,12613,1,0,2023-01-03 04:00:00,2023-01-03 05:00:00
2023-01-03 08:00:00,1.20693,1.20792,1.19003,1.19237,27560,1,0,2023-01-03 11:00:00,2023-01-03 09:30:00
2023-01-03 12:00:00,1.19238,1.20098,1.19052,1.19931,19083,1,0,2023-01-03 12:30:00,2023-01-03 15:30:00
2023-01-03 16:00:00,1.1993,1.20577,1.19528,1.19642,28542,1,0,2023-01-03 19:30:00,2023-01-03 16:30:00
2023-01-03 20:00:00,1.19642,1.19912,1.19619,1.19655,11419,4,0,2023-01-03 20:00:00,2023-01-03 22:00:00
2023-01-04 00:00:00,1.19616,1.19963,1.19572,1.19938,9563,8,0,2023-01-04 01:30:00,2023-01-04 03:30:00
2023-01-04 04:00:00,1.19937,1.20011,1.19787,1.19846,9556,1,0,2023-01-04 07:30:00,2023-01-04 04:00:00
2023-01-04 08:00:00,1.1984,1.20865,1.19716,1.20601,23975,1,0,2023-01-04 08:30:00,2023-01-04 10:00:00
2023-01-04 12:00:00,1.20602,1.20876,1.20296,1.20563,21330,1,0,2023-01-04 15:00:00,2023-01-04 13:00:00
2023-01-04 16:00:00,1.20561,1.20763,1.20137,1.20659,31217,1,0,2023-01-04 17:00:00,2023-01-04 19:30:00
2023-01-04 20:00:00,1.20659,1.20728,1.20408,1.20532,18099,5,0,2023-01-04 21:00:00,2023-01-04 20:00:00
2023-01-05 00:00:00,1.20523,1.20778,1.20505,1.2063,8805,6,0,2023-01-05 02:00:00,2023-01-05 02:30:00
2023-01-05 04:00:00,1.20629,1.20632,1.20307,1.20373,11315,1,0,2023-01-05 07:30:00,2023-01-05 04:00:00
2023-01-05 08:00:00,1.20374,1.20506,1.19997,1.20304,17219,1,0,2023-01-05 09:30:00,2023-01-05 08:00:00
2023-01-05 12:00:00,1.20304,1.20381,1.19174,1.19199,22891,1,0,2023-01-05 15:30:00,2023-01-05 12:00:00
2023-01-05 16:00:00,1.192,1.19284,1.18732,1.19073,37593,1,0,2023-01-05 17:30:00,2023-01-05 17:00:00
2023-01-05 20:00:00,1.19074,1.19352,1.1897,1.19128,15882,4,0,2023-01-05 20:00:00,2023-01-05 20:30:00
2023-01-06 00:00:00,1.19098,1.19285,1.18795,1.19185,11398,7,0,2023-01-06 00:00:00,2023-01-06 03:00:00
2023-01-06 04:00:00,1.19185,1.19354,1.18987,1.19039,12761,1,0,2023-01-06 07:30:00,2023-01-06 05:30:00
2023-01-06 08:00:00,1.1904,1.19262,1.18535,1.18582,22334,1,0,2023-01-06 11:30:00,2023-01-06 09:00:00
2023-01-06 12:00:00,1.18583,1.19296,1.18414,1.19262,27203,1,0,2023-01-06 13:30:00,2023-01-06 15:30:00
2023-01-06 16:00:00,1.19262,1.20849,1.18785,1.20847,41911,1,0,2023-01-06 16:30:00,2023-01-06 19:30:00
2023-01-06 20:00:00,1.20847,1.20991,1.20707,1.20945,11150,5,0,2023-01-06 20:00:00,2023-01-06 21:30:00
2023-01-09 00:00:00,1.2077,1.2128,1.2076,1.21135,12186,7,0,2023-01-09 00:00:00,2023-01-09 02:00:00
2023-01-09 04:00:00,1.21135,1.2158,1.21119,1.21463,12401,4,0,2023-01-09 04:00:00,2023-01-09 07:30:00
2023-01-09 08:00:00,1.21463,1.2174,1.21257,1.21587,24978,2,0,2023-01-09 09:30:00,2023-01-09 11:30:00
2023-01-09 12:00:00,1.21587,1.21881,1.2112,1.21682,22428,3,0,2023-01-09 12:30:00,2023-01-09 15:30:00
2023-01-09 16:00:00,1.21682,1.221,1.21606,1.21944,28938,3,0,2023-01-09 16:00:00,2023-01-09 17:30:00
2023-01-09 20:00:00,1.21944,1.22044,1.2176,1.21836,15463,4,0,2023-01-09 20:30:00,2023-01-09 21:30:00
2023-01-10 00:00:00,1.21842,1.21982,1.21632,1.21796,9299,4,0,2023-01-10 02:30:00,2023-01-10 02:00:00
2023-01-10 04:00:00,1.21796,1.21859,1.21567,1.21748,13119,5,0,2023-01-10 04:30:00,2023-01-10 04:00:00
2023-01-10 08:00:00,1.21749,1.21846,1.21398,1.21836,21031,1,0,2023-01-10 09:00:00,2023-01-10 11:30:00
2023-01-10 12:00:00,1.21837,1.21838,1.21099,1.21373,17521,1,0,2023-01-10 15:30:00,2023-01-10 12:00:00
2023-01-10 16:00:00,1.21373,1.2181,1.21353,1.21485,34393,1,0,2023-01-10 16:00:00,2023-01-10 16:30:00
2023-01-10 20:00:00,1.21485,1.21676,1.21418,1.21495,9875,4,0,2023-01-10 20:00:00,2023-01-10 21:00:00
2023-01-11 00:00:00,1.21466,1.21638,1.21364,1.21502,7932,6,0,2023-01-11 00:00:00,2023-01-11 02:30:00
2023-01-11 04:00:00,1.21498,1.21737,1.21459,1.21687,8903,1,0,2023-01-11 05:00:00,2023-01-11 07:30:00
2023-01-11 08:00:00,1.21685,1.21781,1.21257,1.21324,18080,1,0,2023-01-11 10:30:00,2023-01-11 09:30:00
2023-01-11 12:00:00,1.21324,1.21408,1.21035,1.2106,17797,1,0,2023-01-11 15:30:00,2023-01-11 12:30:00
2023-01-11 16:00:00,1.21062,1.21539,1.21003,1.21208,24089,1,0,2023-01-11 16:00:00,2023-01-11 17:00:00
2023-01-11 20:00:00,1.21208,1.2156,1.2113,1.21483,14867,3,0,2023-01-11 20:00:00,2023-01-11 21:30:00
2023-01-12 00:00:00,1.21436,1.21651,1.21303,1.21587,10040,7,0,2023-01-12 00:30:00,2023-01-12 02:30:00
2023-01-12 04:00:00,1.21587,1.21703,1.21525,1.21559,7645,4,0,2023-01-12 04:00:00,2023-01-12 07:00:00
2023-01-12 08:00:00,1.21559,1.21819,1.21335,1.2177,16610,1,0,2023-01-12 09:00:00,2023-01-12 11:30:00
2023-01-12 12:00:00,1.2177,1.22424,1.21026,1.22361,29893,1,0,2023-01-12 15:30:00,2023-01-12 15:30:00
2023-01-12 16:00:00,1.22365,1.224,1.20882,1.22285,50471,1,0,2023-01-12 16:30:00,2023-01-12 16:00:00
2023-01-12 20:00:00,1.22286,1.22466,1.22056,1.22079,19761,4,0,2023-01-12 21:00:00,2023-01-12 20:00:00
2023-01-13 00:00:00,1.22069,1.22325,1.2194,1.22184,10350,7,0,2023-01-13 00:00:00,2023-01-13 02:00:00
2023-01-13 04:00:00,1.22184,1.22187,1.21759,1.2181,12473,4,0,2023-01-13 07:30:00,2023-01-13 04:00:00
2023-01-13 08:00:00,1.21812,1.22484,1.21806,1.2228,22857,1,0,2023-01-13 08:00:00,2023-01-13 11:00:00
2023-01-13 12:00:00,1.22279,1.2241,1.21588,1.21673,21866,0,0,2023-01-13 15:30:00,2023-01-13 12:00:00
2023-01-13 16:00:00,1.21674,1.2222,1.21507,1.22091,33577,1,0,2023-01-13 16:00:00,2023-01-13 17:30:00
2023-01-13 20:00:00,1.22092,1.22395,1.22037,1.22351,12248,4,0,2023-01-13 20:00:00,2023-01-13 22:30:00
2023-01-16 00:00:00,1.221,1.22763,1.21962,1.22711,10582,7,0,2023-01-16 00:00:00,2023-01-16 03:30:00
2023-01-16 04:00:00,1.22713,1.2289,1.22547,1.22632,9863,4,0,2023-01-16 06:30:00,2023-01-16 04:30:00
2023-01-16 08:00:00,1.22633,1.22642,1.21716,1.22003,20849,1,0,2023-01-16 11:00:00,2023-01-16 08:00:00
2023-01-16 12:00:00,1.22003,1.22255,1.21803,1.21929,18797,1,0,2023-01-16 15:00:00,2023-01-16 12:30:00
2023-01-16 16:00:00,1.2193,1.22114,1.21893,1.21907,15924,1,0,2023-01-16 19:30:00,2023-01-16 16:30:00
2023-01-16 20:00:00,1.21908,1.21988,1.21828,1.21917,5993,0,0,2023-01-16 20:30:00,2023-01-16 22:00:00
2023-01-17 00:00:00,1.21901,1.22129,1.21784,1.21878,12206,7,0,2023-01-17 03:30:00,2023-01-17 02:00:00
2023-01-17 04:00:00,1.21878,1.22058,1.21718,1.22009,12361,4,0,2023-01-17 04:30:00,2023-01-17 04:00:00
2023-01-17 08:00:00,1.22009,1.22299,1.21693,1.22085,23401,1,0,2023-01-17 08:30:00,2023-01-17 11:00:00
2023-01-17 12:00:00,1.22087,1.22728,1.21919,1.22518,27465,1,0,2023-01-17 12:30:00,2023-01-17 14:00:00
2023-01-17 16:00:00,1.2252,1.23,1.22462,1.22622,36394,1,0,2023-01-17 19:30:00,2023-01-17 17:00:00
2023-01-17 20:00:00,1.22622,1.22918,1.22584,1.22875,13703,4,0,2023-01-17 20:30:00,2023-01-17 23:30:00
2023-01-18 00:00:00,1.22862,1.22917,1.22647,1.22845,7844,5,0,2023-01-18 00:00:00,2023-01-18 00:30:00
2023-01-18 04:00:00,1.22844,1.229,1.22538,1.22823,19517,1,0,2023-01-18 04:30:00,2023-01-18 04:00:00
2023-01-18 08:00:00,1.22823,1.23634,1.22819,1.23592,30096,1,0,2023-01-18 08:00:00,2023-01-18 11:30:00
2023-01-18 12:00:00,1.23592,1.24217,1.23375,1.2395,29558,1,0,2023-01-18 12:30:00,2023-01-18 15:30:00
2023-01-18 16:00:00,1.23949,1.24359,1.23313,1.23455,40701,1,0,2023-01-18 19:00:00,2023-01-18 16:30:00
2023-01-18 20:00:00,1.23455,1.23511,1.23272,1.23467,14899,4,0,2023-01-18 21:00:00,2023-01-18 23:30:00
2023-01-19 00:00:00,1.23467,1.23502,1.23185,1.23362,9877,7,0,2023-01-19 03:30:00,2023-01-19 00:30:00
2023-01-19 04:00:00,1.23364,1.23452,1.23198,1.23309,10680,4,0,2023-01-19 04:00:00,2023-01-19 05:30:00
2023-01-19 08:00:00,1.23308,1.23496,1.2313,1.23369,21873,1,0,2023-01-19 09:30:00,2023-01-19 10:30:00
2023-01-19 12:00:00,1.23371,1.23589,1.23155,1.23493,25825,1,0,2023-01-19 15:30:00,2023-01-19 13:30:00
2023-01-19 16:00:00,1.23489,1.23776,1.23363,1.23724,30656,1,0,2023-01-19 16:00:00,2023-01-19 19:00:00
2023-01-19 20:00:00,1.23726,1.23973,1.23659,1.23882,14632,4,0,2023-01-19 20:00:00,2023-01-19 22:00:00
2023-01-20 00:00:00,1.2388,1.23979,1.23767,1.2385,6094,7,0,2023-01-20 03:00:00,2023-01-20 01:00:00
2023-01-20 04:00:00,1.23849,1.23938,1.23649,1.23788,8074,4,0,2023-01-20 07:00:00,2023-01-20 04:00:00
2023-01-20 08:00:00,1.23789,1.23826,1.23382,1.23412,18798,1,0,2023-01-20 11:30:00,2023-01-20 08:00:00
2023-01-20 12:00:00,1.23411,1.23711,1.23353,1.23413,20265,1,0,2023-01-20 15:30:00,2023-01-20 12:30:00
2023-01-20 16:00:00,1.23413,1.23955,1.23363,1.23864,27333,1,0,2023-01-20 16:00:00,2023-01-20 17:30:00
2023-01-20 20:00:00,1.23862,1.24041,1.23733,1.23993,12265,4,0,2023-01-20 20:00:00,2023-01-20 22:00:00
2023-01-23 00:00:00,1.23978,1.24335,1.23963,1.2426,8269,7,0,2023-01-23 00:30:00,2023-01-23 03:00:00
2023-01-23 04:00:00,1.24259,1.24477,1.24139,1.24139,7848,1,0,2023-01-23 07:30:00,2023-01-23 05:00:00
2023-01-23 08:00:00,1.24139,1.24319,1.23942,1.24065,18733,1,0,2023-01-23 09:30:00,2023-01-23 09:00:00
2023-01-23 12:00:00,1.24065,1.24091,1.23353,1.23457,20407,1,0,2023-01-23 15:30:00,2023-01-23 12:00:00
2023-01-23 16:00:00,1.23456,1.23875,1.23234,1.23686,25410,1,0,2023-01-23 17:00:00,2023-01-23 18:00:00
2023-01-23 20:00:00,1.23686,1.23877,1.23558,1.23758,13174,2,0,2023-01-23 21:30:00,2023-01-23 20:30:00
2023-01-24 00:00:00,1.23742,1.23902,1.23712,1.2388,5958,7,0,2023-01-24 00:00:00,2023-01-24 03:30:00
2023-01-24 04:00:00,1.23879,1.23942,1.23745,1.23867,5765,4,0,2023-01-24 06:00:00,2023-01-24 07:30:00
2023-01-24 08:00:00,1.23867,1.24138,1.2308,1.23304,16864,1,0,2023-01-24 11:30:00,2023-01-24 10:00:00
2023-01-24 12:00:00,1.23303,1.23353,1.22817,1.22921,20504,1,0,2023-01-24 15:00:00,2023-01-24 12:00:00
2023-01-24 16:00:00,1.22914,1.23399,1.2263,1.23259,32370,1,0,2023-01-24 16:30:00,2023-01-24 19:00:00
2023-01-24 20:00:00,1.23259,1.23419,1.23222,1.23343,11005,3,0,2023-01-24 21:00:00,2023-01-24 23:30:00
2023-01-25 00:00:00,1.23282,1.23384,1.23112,1.23261,11635,7,0,2023-01-25 02:30:00,2023-01-25 00:00:00
2023-01-25 04:00:00,1.23259,1.23369,1.2316,1.2322,7480,4,0,2023-01-25 05:00:00,2023-01-25 04:30:00
2023-01-25 08:00:00,1.23219,1.23388,1.23041,1.231,14990,1,0,2023-01-25 09:30:00,2023-01-25 09:00:00
2023-01-25 12:00:00,1.231,1.23363,1.2283,1.23153,14682,1,0,2023-01-25 12:00:00,2023-01-25 15:00:00
2023-01-25 16:00:00,1.23152,1.23996,1.23104,1.2382,26396,1,0,2023-01-25 16:00:00,2023-01-25 17:00:00
2023-01-25 20:00:00,1.23821,1.24039,1.23806,1.23995,8801,4,0,2023-01-25 20:00:00,2023-01-25 23:30:00
2023-01-26 00:00:00,1.23974,1.24181,1.2392,1.24098,6186,7,0,2023-01-26 00:30:00,2023-01-26 01:30:00
2023-01-26 04:00:00,1.24099,1.24106,1.23894,1.24008,6391,1,0,2023-01-26 07:30:00,2023-01-26 04:00:00
2023-01-26 08:00:00,1.24006,1.24302,1.2374,1.23845,16192,1,0,2023-01-26 11:30:00,2023-01-26 10:00:00
2023-01-26 12:00:00,1.23845,1.24067,1.23614,1.23926,17102,1,0,2023-01-26 15:30:00,2023-01-26 13:00:00
2023-01-26 16:00:00,1.23925,1.24192,1.23445,1.23748,27890,1,0,2023-01-26 18:00:00,2023-01-26 16:00:00
2023-01-26 20:00:00,1.23749,1.2416,1.23738,1.24078,8117,3,0,2023-01-26 20:00:00,2023-01-26 23:30:00
2023-01-27 00:00:00,1.24082,1.24184,1.23811,1.24036,6285,6,0,2023-01-27 00:30:00,2023-01-27 01:30:00
2023-01-27 04:00:00,1.24036,1.24039,1.23769,1.23813,5711,0,0,2023-01-27 07:00:00,2023-01-27 04:00:00
2023-01-27 08:00:00,1.23814,1.23895,1.23594,1.23706,12562,1,0,2023-01-27 10:00:00,2023-01-27 11:00:00
2023-01-27 12:00:00,1.23706,1.23915,1.23559,1.23682,13937,0,0,2023-01-27 15:00:00,2023-01-27 15:30:00
2023-01-27 16:00:00,1.23682,1.2398,1.23453,1.23918,26754,1,0,2023-01-27 17:30:00,2023-01-27 19:30:00
2023-01-27 20:00:00,1.23918,1.23994,1.23814,1.23976,6409,3,0,2023-01-27 20:00:00,2023-01-27 23:30:00
2023-01-30 00:00:00,1.23897,1.2404,1.23787,1.23923,5688,7,0,2023-01-30 00:00:00,2023-01-30 02:00:00
2023-01-30 04:00:00,1.23923,1.24058,1.23833,1.23966,10373,1,0,2023-01-30 05:00:00,2023-01-30 06:00:00
2023-01-30 08:00:00,1.23966,1.23999,1.23684,1.23926,16044,1,0,2023-01-30 11:00:00,2023-01-30 11:30:00
2023-01-30 12:00:00,1.23929,1.24173,1.23729,1.23746,15567,1,0,2023-01-30 15:30:00,2023-01-30 12:30:00
2023-01-30 16:00:00,1.23745,1.23945,1.23599,1.23631,19471,0,0,2023-01-30 19:00:00,2023-01-30 17:30:00
2023-01-30 20:00:00,1.23625,1.23639,1.2337,1.23495,8679,4,0,2023-01-30 21:30:00,2023-01-30 20:00:00
2023-01-31 00:00:00,1.23456,1.23707,1.23426,1.23665,6425,5,0,2023-01-31 00:00:00,2023-01-31 03:30:00
2023-01-31 04:00:00,1.23665,1.23665,1.2331,1.23382,6459,4,0,2023-01-31 06:30:00,2023-01-31 04:00:00
2023-01-31 08:00:00,1.23383,1.23626,1.23082,1.23255,15544,2,0,2023-01-31 10:30:00,2023-01-31 09:30:00
2023-01-31 12:00:00,1.23255,1.233,1.22955,1.23214,19138,0,0,2023-01-31 15:00:00,2023-01-31 15:30:00
2023-01-31 16:00:00,1.23215,1.23285,1.22842,1.23254,25362,3,0,2023-01-31 17:00:00,2023-01-31 16:00:00
2023-01-31 20:00:00,1.23252,1.23373,1.23138,1.23191,8190,0,0,2023-01-31 22:30:00,2023-01-31 21:30:00
2023-02-01 00:00:00,1.23151,1.23273,1.23032,1.23101,5933,6,0,2023-02-01 02:30:00,2023-02-01 00:00:00
2023-02-01 04:00:00,1.23101,1.23195,1.23035,1.23148,3742,0,0,2023-02-01 04:30:00,2023-02-01 07:30:00
2023-02-01 08:00:00,1.23148,1.2328,1.23089,1.23169,12950,0,0,2023-02-01 09:30:00,2023-02-01 08:30:00
2023-02-01 12:00:00,1.23169,1.23442,1.23122,1.23396,14109,1,0,2023-02-01 12:00:00,2023-02-01 15:30:00
2023-02-01 16:00:00,1.23396,1.23467,1.22942,1.23019,22947,0,0,2023-02-01 19:30:00,2023-02-01 16:30:00
2023-02-01 20:00:00,1.23017,1.23947,1.22724,1.23733,36542,3,0,2023-02-01 21:30:00,2023-02-01 22:00:00
2023-02-02 00:00:00,1.23718,1.2401,1.23685,1.23779,9312,6,0,2023-02-02 00:00:00,2023-02-02 01:00:00
2023-02-02 04:00:00,1.23778,1.23956,1.23762,1.23907,7311,1,0,2023-02-02 04:00:00,2023-02-02 06:30:00
2023-02-02 08:00:00,1.23908,1.23972,1.23307,1.23444,17280,1,0,2023-02-02 11:30:00,2023-02-02 08:00:00
2023-02-02 12:00:00,1.23445,1.23904,1.22648,1.23009,31307,1,0,2023-02-02 14:30:00,2023-02-02 14:00:00
2023-02-02 16:00:00,1.23011,1.23259,1.22314,1.22435,33052,1,0,2023-02-02 19:30:00,2023-02-02 16:00:00
2023-02-02 20:00:00,1.22443,1.22547,1.22214,1.22237,19132,4,0,2023-02-02 23:30:00,2023-02-02 20:30:00
2023-02-03 00:00:00,1.22236,1.22316,1.22049,1.22178,5566,7,0,2023-02-03 02:30:00,2023-02-03 00:30:00
2023-02-03 04:00:00,1.22179,1.22197,1.22021,1.22135,6586,4,0,2023-02-03 04:00:00,2023-02-03 07:30:00
2023-02-03 08:00:00,1.22135,1.22517,1.2183,1.22459,25079,1,0,2023-02-03 10:00:00,2023-02-03 11:30:00
2023-02-03 12:00:00,1.2246,1.22654,1.21009,1.21276,36693,1,0,2023-02-03 15:30:00,2023-02-03 12:30:00
2023-02-03 16:00:00,1.21276,1.21478,1.20623,1.20746,54256,1,0,2023-02-03 17:00:00,2023-02-03 16:30:00
2023-02-03 20:00:00,1.20746,1.20756,1.20471,1.20506,20113,3,0,2023-02-03 23:30:00,2023-02-03 20:00:00
2023-02-06 00:00:00,1.20297,1.20575,1.20297,1.20416,16106,4,0,2023-02-06 00:00:00,2023-02-06 01:00:00
2023-02-06 04:00:00,1.20416,1.20678,1.20381,1.20676,20137,3,0,2023-02-06 04:00:00,2023-02-06 07:30:00
2023-02-06 08:00:00,1.20676,1.207,1.20346,1.20366,29089,2,0,2023-02-06 11:30:00,2023-02-06 10:30:00
2023-02-06 12:00:00,1.20366,1.20774,1.20215,1.20491,31212,1,0,2023-02-06 13:30:00,2023-02-06 14:30:00
2023-02-06 16:00:00,1.20489,1.2075,1.20056,1.20115,36199,2,0,2023-02-06 18:30:00,2023-02-06 16:30:00
2023-02-06 20:00:00,1.20117,1.20388,1.20077,1.20171,16446,4,0,2023-02-06 20:00:00,2023-02-06 21:00:00
2023-02-07 00:00:00,1.20197,1.20551,1.20158,1.20518,13587,5,0,2023-02-07 01:00:00,2023-02-07 03:30:00
2023-02-07 04:00:00,1.20518,1.20551,1.20349,1.20486,16072,4,0,2023-02-07 06:30:00,2023-02-07 05:30:00
2023-02-07 08:00:00,1.20486,1.20574,1.19865,1.20052,31423,3,0,2023-02-07 10:00:00,2023-02-07 08:00:00
2023-02-07 12:00:00,1.20052,1.20115,1.19611,1.19795,31036,2,0,2023-02-07 15:30:00,2023-02-07 12:00:00
2023-02-07 16:00:00,1.19795,1.20954,1.19677,1.20847,41092,2,0,2023-02-07 17:00:00,2023-02-07 19:30:00
2023-02-07 20:00:00,1.20844,1.20906,1.19871,1.20469,37376,2,0,2023-02-07 20:30:00,2023-02-07 20:00:00
2023-02-08 00:00:00,1.20433,1.20612,1.203,1.20469,17183,6,0,2023-02-08 00:00:00,2023-02-08 02:00:00
2023-02-08 04:00:00,1.20469,1.20568,1.20399,1.20533,16597,3,0,2023-02-08 04:00:00,2023-02-08 05:30:00
2023-02-08 08:00:00,1.20533,1.21096,1.20383,1.21052,29598,2,0,2023-02-08 09:00:00,2023-02-08 11:30:00
2023-02-08 12:00:00,1.21052,1.21083,1.20755,1.20831,24572,2,0,2023-02-08 15:30:00,2023-02-08 14:00:00
2023-02-08 16:00:00,1.20832,1.20973,1.20544,1.20835,36494,3,0,2023-02-08 17:00:00,2023-02-08 19:00:00
2023-02-08 20:00:00,1.20836,1.2095,1.20598,1.20698,19617,4,0,2023-02-08 22:30:00,2023-02-08 20:00:00
2023-02-09 00:00:00,1.20662,1.20764,1.20566,1.20747,20732,6,0,2023-02-09 03:00:00,2023-02-09 03:30:00
2023-02-09 04:00:00,1.20746,1.20944,1.20736,1.20882,19606,2,0,2023-02-09 04:00:00,2023-02-09 07:30:00
2023-02-09 08:00:00,1.20883,1.2143,1.20858,1.21409,29155,2,0,2023-02-09 09:30:00,2023-02-09 11:30:00
2023-02-09 12:00:00,1.21408,1.21924,1.21306,1.21923,27996,2,0,2023-02-09 12:00:00,2023-02-09 15:30:00
2023-02-09 16:00:00,1.21923,1.21937,1.21308,1.21421,36831,3,0,2023-02-09 19:30:00,2023-02-09 16:30:00
2023-02-09 20:00:00,1.2142,1.21421,1.2111,1.212,23195,4,0,2023-02-09 22:30:00,2023-02-09 20:00:00
2023-02-10 00:00:00,1.21175,1.21279,1.21,1.21095,16720,6,0,2023-02-10 03:30:00,2023-02-10 00:00:00
2023-02-10 04:00:00,1.21096,1.211,1.20893,1.21012,21271,3,0,2023-02-10 06:00:00,2023-02-10 04:00:00
2023-02-10 08:00:00,1.21012,1.21393,1.20899,1.20997,42639,1,0,2023-02-10 09:00:00,2023-02-10 10:00:00
2023-02-10 12:00:00,1.20995,1.21222,1.20798,1.21119,31639,3,0,2023-02-10 12:00:00,2023-02-10 15:30:00
2023-02-10 16:00:00,1.2112,1.21301,1.20485,1.20489,35468,1,0,2023-02-10 19:30:00,2023-02-10 16:30:00
2023-02-10 20:00:00,1.20488,1.20633,1.2047,1.20578,14632,4,0,2023-02-10 22:00:00,2023-02-10 20:30:00
2023-02-13 00:00:00,1.2063,1.20647,1.20332,1.20477,14667,6,0,2023-02-13 03:30:00,2023-02-13 00:00:00
2023-02-13 04:00:00,1.20481,1.20525,1.20395,1.20451,20822,3,0,2023-02-13 04:30:00,2023-02-13 04:00:00
